Ortholog Group (OG) ID	OG is Single Copy?	Proportion of Total Gene Clusters with OG	OG Median Length (bp)	OG Consensus Order	OG Consensus Direction	Tajima's D	Proportion of Filtered Codon Alignment is Segregating Sites	Entropy	Upstream Region Entropy	Median Beta-RD-gc	Max Beta-RD-gc	Proportion of sites which are highly ambiguous in codon alignment	Proportion of sites which are highly ambiguous in trimmed codon alignment	Median GC	Median GC Skew	GARD Partitions Based on Recombination Breakpoints	Number of Sites Identified as Under Positive or Negative Selection by FUBAR	Average delta(Beta, Alpha) by FUBAR across sites	Proportion of Sites Under Selection which are Positive	Custom Annotation (E-value)	KO Annotation (E-value)	PGAP Annotation (E-value)	PaperBLAST Annotation (E-value)	CARD Annotation (E-value)	IS Finder (E-value)	MI-BiG Annotation (E-value)	VOG Annotation (E-value)	VFDB Annotation (E-value)	Pfam Domains
OG_55	False	0.64	2682	57	"-"	NA	NA	NA	NA	NA	NA	0.450888681	0.075590551	0.357196122	-0.117043121	NA	NA	NA	NA	EF2174|OG1RF_0163 (0.0)	lysozyme (4.958572348904424E-39)	NA	VIMSS356327 (0.0)	NA	NA	NA	REFSEQ endolysin[Xu] (6.391817506848415E-13)	NA	Domain of unknown function (DUF5776); Glycosyl hydrolases family 25
OG_56	True	0.8	849	60	"-"	1.958137988	0.24047619	0.087208384	0.253871228	0.988769231	1.005291005	0.007092199	0	0.356381173	-0.072847682	NA	66	-2.7962465	0.045454545	EF2175 (2.98e-215)	teichoic acid ribitol-phosphate transferase (4.344958928356291E-128)	NA	VIMSS356328 (8.24E-211)	NA	NA	NA	NA	VFG013464(gb|WP_011609611) (licD) phosphocholine transferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT] (9.16E-28)	LicD family
OG_57	True	0.626666667	759	61	"-"	-0.902111598	0.058201058	0.012440662	0.003712323	0.999563773	1.006557864	0	0	0.308300395	-0.05982906	NA	20	-2.534344593	0.05	EF2176|OG1RF_0164 (3.3e-188)	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-] (2.3545938197226172E-79)	glycosyltransferase (2.9012150198028355E-28)	WP_002356910.1; VIMSS356329 (9.11E-184)	NA	NA	BGC0000789|c1|1096-1875|+|ABB29900.1|WfaM|ABB29900.1 (9.29E-55)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.806787548675779E-37)	VFG013354(gb|WP_005648226) (kfiC) lipopolysaccharide biosynthesis protein [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20] (1.20E-50)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_58	True	1	1398	63	"-"	-1.088622434	0.091039427	0.016352272	0.005586294	1.001172156	1.008203445	0	0	0.32832618	-0.07860262	NA	37	-2.306054009	0	EF2177|epaR (0.0)	polysaccharide biosynthesis protein PslA (2.631457919249439E-84)	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase (2.006784457383576E-115)	VIMSS356330 (0.0)	NA	NA	BGC0000794|c1|17692-19107|+|AAR99615.1|putative_UDP-galactose-lipid_carrier_transferase|AAR99615.1 (1.65E-49)	NA	VFG046622(gb|WP_012280805) (FPHI_RS07635) sugar transferase [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella philomiragia subsp. philomiragia ATCC 25017] (3.75E-53)	Bacterial sugar transferase
OG_59	True	1	1302	64	"-"	-1.459455505	0.108545035	0.016532249	0.006001423	0.99486183	1.005194805	0	0	0.37250384	-0.135135135	NA	44	-2.215120449	0.090909091	EF2178|epaQ (0.0)	exopolysaccharide production protein ExoQ (6.736985308236864E-22)	EpaQ family protein (7.908500070803538E-154)	VIMSS356331 (1.54E-305)	NA	NA	NA	NA	NA	NA
OG_60	True	1	1971	65	"-"	-0.897056693	0.075203252	0.014351893	0.002131143	1	1.006055703	0	0	0.371385084	-0.156164384	NA	63	-2.845002453	0.015873016	EF2179|epaP (0.0)	NA	NA	WP_002383759.1; VIMSS356332 (0.0)	NA	NA	NA	NA	NA	NA
OG_61	True	1	2142	66	"-"	-1.089416621	0.08742403	0.015322209	0.007291517	0.997455352	1.005375385	0	0	0.371148459	-0.096855346	NA	76	-2.269110896	0.105263158	EF2180|epaO (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.554013494866332E-169)	glycosyltransferase (3.45182928650212E-33)	VIMSS356333 (0.0)	NA	NA	BGC0000792|c1|16700-18817|+|AAC35930.1|putative_glycosyl_transferase|AAC35930.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.0688142496443455E-33)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (7.34E-167)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_62	True	1	3144	68	"-"	-1.206549564	0.088506845	0.014916928	0.002580187	0.996649535	1.003058104	0	0	0.377544529	-0.093513058	NA	130	-2.251162625	0.061538462	EF2181|epaN (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.57165741662196E-94)	glycosyltransferase (2.551557585049179E-19)	VIMSS356334; WP_002356902.1 (0.0)	NA	NA	BGC0000792|c1|14936-16543|+|AAC35929.1|putative_glycosyl_transferase|AAC35929.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (1.1286187647247122E-23)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (1.10E-80)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methionine biosynthesis protein MetW
OG_64	True	1	1218	69	"-"	-0.474985859	0.0781893	0.01628287	0	1.003058104	1.006708136	0	0	0.367816092	-0.160714286	NA	50	-3.145906982	0	EF2182|epaM (1.76e-301)	homopolymeric O-antigen transport system ATP-binding protein [EC:7.5.2.14] (3.084549315073673E-126)	teichoic acids export protein ATP-binding subunit (3.276263686966E-84)	WP_002356901.1 (4.85E-297)	gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] (2.91E-17)	NA	BGC0000792|c1|12325-13005|+|AAC35926.1|ABC_transporter_ATP-binding_protein|AAC35926.1 (7.40E-155)	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3[Xh] (5.713871058564858E-19)	VFG049050(gb|WP_015958690) (KPN_RS13395) ABC transporter ATP-binding protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (1.47E-76)	ABC transporter; Wzt C-terminal domain
OG_65	True	1	795	70	"-"	-0.786540654	0.04040404	0.00743193	0.00590802	1.003533569	1.009199987	0	0	0.325786164	-0.003861004	NA	13	-2.83691332	0	EF2183|epaL (4.43e-183)	teichoic acid transport system permease protein (6.505000209628917E-84)	NA	WP_002356900.1 (1.22E-178)	NA	NA	BGC0000792|c1|11518-12312|+|AAC35925.1|putative_ABC_transporter_permease|AAC35925.1 (8.68E-178)	NA	VFG011192(gb|WP_003807080) (wbmL) ABC transporter permease [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella parapertussis 12822] (5.12E-16)	ABC-2 type transporter
OG_66	True	1	342	71	"+"	-0.433898492	0.053097345	0.01102961	0.009903366	1.003434167	1.009199987	0	0	0.304093567	0.029126214	NA	9	-3.265908927	0	EF2184|epaK (2.36e-68)	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE (2.73028310474513E-9)	NA	VIMSS356337 (6.52E-64)	NA	NA	NA	NA	NA	EamA-like transporter family
OG_67	True	1	351	74	"-"	-6.98737E-05	0.135057471	0.032325857	0.01376702	0.977604658	1.005641749	0.041322314	0	0.299145299	-0.029126214	NA	12	-1.361741399	0.166666667	EF2189|epaJ (7.25e-70)	NA	NA	WP_002356898.1 (1.30E-69)	NA	NA	NA	NA	NA	Uncharacterized conserved protein (DUF2304)
OG_68	True	1	726	75	"-"	-0.643641878	0.099585062	0.020116332	0.052097435	0.995085891	1.007194245	0	0	0.388429752	-0.201413428	NA	26	-2.371870582	0.038461538	EF2190|epaI (6.11e-174)	dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (5.945800823939295E-40)	S-layer glycoprotein N-glycosyltransferase AglJ (4.136227989419471E-21)	VIMSS356343 (1.69E-169)	NA	NA	BGC0000792|c1|9781-10506|+|AAC35924.2|putative_glycosyl_transferase|AAC35924.2 (8.90E-155)	sp|O14466|DPM1_SCHPO Dolichol-phosphate mannosyltransferase[Xh] (2.0415626571440422E-13)	VFG006027(gb|WP_002916998) (SSA_RS07420) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus sanguinis SK36] (1.20E-103)	Glycosyl transferase family 2
OG_69	True	1	843	76	"-"	-1.664813838	0.079761905	0.011196835	0.007933274	0.999955763	1.005641749	0	0	0.381969158	-0.164086687	NA	28	-2.476651738	0.035714286	EF2191|epaH (3.59e-206)	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] (1.8258387856286348E-107)	dTDP-4-dehydrorhamnose reductase (1.6904117807211707E-92)	WP_002356895.1 (5.98E-203)	NA	NA	BGC0000792|c1|8823-9722|+|AAC35923.1|putative_dTDP-4-keto-L-rhamnose_reductase|AAC35923.1 (8.93E-204)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (6.620076537126974E-36)	VFG006081(gb|WP_014621820) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066] (3.56E-121)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_70	True	1	1029	77	"-"	-1.057376298	0.062378168	0.01081645	0.001290093	1.002953543	1.009132326	0	0	0.385811467	-0.095477387	NA	32	-2.935383505	0	EF2192|epaG (4.49e-263)	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (1.4476650732151762E-149)	dTDP-glucose 4,6-dehydratase (3.311540686103882E-134)	VIMSS356345 (1.24E-258)	NA	NA	BGC0000792|c1|7759-8787|+|AAC35922.1|putative_dTDP-glucose-4,6-dehydratase|AAC35922.1 (1.78E-257)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (8.212338969311963E-87)	VFG006022(gb|WP_002947383) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] (9.02E-214)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; NAD(P)H-binding; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_71	True	1	573	78	"-"	-1.805848562	0.084210526	0.010536513	0	1.002058218	1.006410256	0	0	0.378708551	-0.110091743	NA	12	-2.187263565	0	EF2193|epaF (6.58e-146)	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13] (1.562021996879364E-85)	dTDP-4-dehydrorhamnose 3,5-epimerase (2.0972920979857164E-69)	VIMSS356346 (1.82E-141)	NA	NA	BGC0000792|c1|7162-7734|+|AAC35921.1|dTDP-4-dehydrorhamnose_3,5-epimerase|AAC35921.1 (4.50E-141)	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase[Xh] (2.972155753819456E-55)	VFG007663(gb|WP_011149276) (rmlC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio vulnificus YJ016] (5.21E-58)	dTDP-4-dehydrorhamnose 3,5-epimerase
OG_72	True	1	867	79	"-"	-1.221720719	0.047453704	0.007722734	0.001303125	1.003533569	1.006976744	0	0	0.387543253	-0.167664671	NA	23	-2.940166087	0	EF2194|epaE (1.53e-211)	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (1.2154194390660848E-156)	glucose-1-phosphate thymidylyltransferase RfbA (1.7540703172336362E-156)	WP_002364387.1 (4.22E-207)	NA	NA	BGC0000792|c1|6283-7149|+|AAC35920.1|putative_glucose-1-phosphate_thymidyl_transferase|AAC35920.1 (3.12E-208)	sp|P55257|RMLA_YEREN Glucose-1-phosphate thymidylyltransferase[Xh] (2.600165335992111E-109)	VFG018664(gb|WP_012000426) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (6.72E-167)	Nucleotidyl transferase; MobA-like NTP transferase domain
OG_73	True	1	714	80	"-"	-0.895244781	0.074542897	0.013414277	0.001290093	0.998700768	1.006557864	0	0	0.378151261	-0.121771218	NA	25	-2.354161688	0.12	EF2195|epaD (3.85e-175)	rhamnosyltransferase [EC:2.4.1.-] (8.678802087150784E-39)	glycosyltransferase (2.4159370436019346E-18)	VIMSS356348 (1.06E-170)	NA	NA	BGC0000792|c1|5577-6161|+|AAC35919.1|putative_glycosyl_transferase|AAC35919.1 (3.47E-140)	REFSEQ glycosyl transferase family 2[Xu] (2.7160838959936277E-15)	VFG005932(gb|WP_000066762) (SPD_RS01745) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae D39] (6.66E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_75	True	1	828	81	"-"	-1.166160539	0.090909091	0.015250681	0.013695718	0.991849225	1.005194805	0	0	0.369565217	0.009771987	NA	19	-1.292033577	0.157894737	EF2196|epaC (8.76e-200)	rhamnosyltransferase [EC:2.4.1.-] (1.0214502398429304E-30)	rhamnosyltransferase (2.420424931247503E-10)	VIMSS356349 (2.42E-195)	NA	NA	BGC0000792|c1|4597-5445|+|AAC35918.1|putative_glycosyl_transferase|AAC35918.1 (3.84E-195)	NA	NA	NA
OG_76	True	1	783	82	"-"	-1.084997276	0.069230769	0.011677853	0.002131143	1.000436381	1.005813953	0	0	0.33844189	-0.125475285	NA	15	-2.094710077	0	EF2197|epaB (3.7e-194)	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289] (1.0967653373387396E-46)	mycofactocin biosynthesis glycosyltransferase MftF (7.206055133930009E-13)	WP_002359892.1 (1.77E-190)	NA	NA	BGC0000792|c1|3831-4670|+|AAC35917.1|putative_glycosyl_transferase|AAC35917.1 (1.66E-173)	NA	VFG049072(gb|WP_015958692) (KPN_RS29065) glycosyltransferase family 2 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (8.11E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; N-terminal domain of galactosyltransferase
OG_77	True	1	1149	83	"-"	-1.151188446	0.061082024	0.010108958	0.004432704	1.003322259	1.006410256	0	0	0.363794604	-0.140811456	NA	36	-3.381958507	0	EF2198|epaA (3.26e-257)	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35] (5.2940719535684705E-112)	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (1.2497041385809293E-33)	VIMSS356351 (9.00E-253)	NA	NA	BGC0000792|c1|2718-3710|+|AAC35916.1|Orfde3|AAC35916.1 (2.57E-221)	NA	VFG018674(gb|WP_008809635) (SGO_RS08445) undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (2.20E-106)	Glycosyl transferase family 4
OG_78	True	1	909	84	"-"	-1.400813161	0.081677704	0.012731604	0.004622985	1.002590674	1.009132326	0.00330033	0	0.361936194	-0.103658537	NA	27	-2.719264983	0	EF2199|orfde2 (1.55e-202)	membrane protein (7.792922435312937E-60)	YihY family inner membrane protein (1.1557606053962218E-33)	VIMSS356352 (4.27E-198)	NA	NA	BGC0000792|c1|1558-2466|+|AAC35915.1|Orfde2|AAC35915.1 (3.53E-196)	NA	NA	Virulence factor BrkB
OG_79	True	1	765	85	"-"	-0.691549535	0.076115486	0.014763628	0.007504477	1.000701754	1.006410256	0	0	0.406535948	-0.196141479	NA	24	-2.715940361	0.041666667	EF2200|orfde1 (5.52e-197)	methionyl aminopeptidase [EC:3.4.11.18] (2.0389790648833894E-94)	methionyl aminopeptidase (3.092087334652419E-110)	VIMSS356353 (1.52E-192)	NA	NA	BGC0000792|c1|778-1314|+|AAC35914.1|methionine_aminopeptidase_A|AAC35914.1 (6.24E-130)	NA	NA	Metallopeptidase family M24
