Ortholog Group (OG) ID	OG is Single Copy?	Proportion of Total Gene Clusters with OG	OG Median Length (bp)	OG Consensus Order	OG Consensus Direction	Tajima's D	Proportion of Filtered Codon Alignment is Segregating Sites	Entropy	Upstream Region Entropy	Median Beta-RD-gc	Max Beta-RD-gc	Proportion of sites which are highly ambiguous in codon alignment	Proportion of sites which are highly ambiguous in trimmed codon alignment	Median GC	Median GC Skew	GARD Partitions Based on Recombination Breakpoints	Number of Sites Identified as Under Positive or Negative Selection by FUBAR	Average delta(Beta, Alpha) by FUBAR across sites	Proportion of Sites Under Selection which are Positive	Custom Annotation (E-value)	KO Annotation (E-value)	PGAP Annotation (E-value)	PaperBLAST Annotation (E-value)	CARD Annotation (E-value)	IS Finder (E-value)	MI-BiG Annotation (E-value)	VOG Annotation (E-value)	VFDB Annotation (E-value)	Pfam Domains
OG_98	True	0.783279221	849	131	"-"	2.942485381	0.258333333	0.078602156	0.237031113	0.991575728	1.005291005	0.007092199	0	0.356890459	-0.072368421	NA	63	-2.241693659	0.063492063	EF2175 (4.6e-219)	teichoic acid ribitol-phosphate transferase (1.4987321714537817E-129)	NA	VIMSS356328 (1.27E-214)	NA	NA	NA	NA	VFG013464(gb|WP_011609611) (licD) phosphocholine transferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT] (4.71E-28)	LicD family
OG_99	True	0.731331169	759	133	"-"	-1.027490019	0.071428571	0.007975364	0.004369367	0.999621154	1.006681959	0	0	0.309617918	-0.05982906	NA	17	-2.067364555	0.117647059	EF2176|OG1RF_0164 (3.3e-188)	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-] (2.3545938197226172E-79)	glycosyltransferase (2.9012150198028355E-28)	WP_002356910.1; VIMSS356329 (9.11E-184)	NA	NA	BGC0000789|c1|1096-1875|+|ABB29900.1|WfaM|ABB29900.1 (9.29E-55)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.806787548675779E-37)	VFG013354(gb|WP_005648226) (kfiC) lipopolysaccharide biosynthesis protein [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20] (1.20E-50)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_100	False	1	1398	139	"-"	NA	NA	NA	NA	NA	NA	0	0	0.32832618	-0.080260304	NA	NA	NA	NA	EF2177|epaR (0.0)	polysaccharide biosynthesis protein PslA (2.631457919249439E-84)	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase (2.006784457383576E-115)	VIMSS356330 (0.0)	NA	NA	BGC0000794|c1|17692-19107|+|AAR99615.1|putative_UDP-galactose-lipid_carrier_transferase|AAR99615.1 (1.65E-49)	NA	VFG046622(gb|WP_012280805) (FPHI_RS07635) sugar transferase [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella philomiragia subsp. philomiragia ATCC 25017] (3.75E-53)	Bacterial sugar transferase
OG_101	True	0.999188312	1302	142	"-"	-1.611305945	0.160892995	0.011778777	0.002088132	0.997690531	1.006514658	0.002304147	0	0.37250384	-0.137577002	NA	51	-1.870132844	0.137254902	EF2178|epaQ (0.0)	exopolysaccharide production protein ExoQ (4.918525926980863E-22)	EpaQ family protein (1.7516849193314016E-154)	VIMSS356331 (5.37E-306)	NA	NA	NA	NA	NA	NA
OG_103	True	1	1971	145	"-"	-1.279042204	0.111280488	0.01056532	0.002868371	1.000370793	1.007216553	0	0	0.37189244	-0.154160982	NA	77	-2.426567147	0.012987013	EF2179|epaP (0.0)	NA	NA	VIMSS356332; WP_002383759.1 (0.0)	NA	NA	NA	NA	NA	NA
OG_104	True	1	2142	147	"-"	-1.109501133	0.113604488	0.01143676	0.006518407	0.998229245	1.005862294	0	0	0.370681606	-0.097099622	NA	81	-2.002643383	0.111111111	EF2180|epaO (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.554013494866332E-169)	glycosyltransferase (3.45182928650212E-33)	VIMSS356333 (0.0)	NA	NA	BGC0000792|c1|16700-18817|+|AAC35930.1|putative_glycosyl_transferase|AAC35930.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.0688142496443455E-33)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (7.34E-167)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_105	True	1	3144	150	"-"	-1.105722742	0.113021331	0.011384136	0.002294688	0.997793959	1.004234734	0	0	0.377703562	-0.092592593	NA	153	-2.030942319	0.071895425	EF2181|epaN (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.213596902207065E-94)	glycosyltransferase (2.550085349735787E-19)	VIMSS356334; WP_002356902.1 (0.0)	NA	NA	BGC0000792|c1|14936-16543|+|AAC35929.1|putative_glycosyl_transferase|AAC35929.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (9.984873009916316E-24)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (1.10E-80)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methionine biosynthesis protein MetW
OG_106	True	1	1218	153	"-"	-0.467225705	0.097942387	0.012777686	0.003173665	1.002932551	1.008510638	0	0	0.367816092	-0.160714286	NA	55	-2.883489019	0	EF2182|epaM (6.13e-302)	homopolymeric O-antigen transport system ATP-binding protein [EC:7.5.2.14] (2.868347381941758E-126)	teichoic acids export protein ATP-binding subunit (4.841369909259316E-84)	WP_002356901.1 (1.69E-297)	gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] (2.91E-17)	NA	BGC0000792|c1|12325-13005|+|AAC35926.1|ABC_transporter_ATP-binding_protein|AAC35926.1 (7.40E-155)	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3[Xh] (4.982849881715881E-19)	VFG049050(gb|WP_015958690) (KPN_RS13395) ABC transporter ATP-binding protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (1.47E-76)	ABC transporter; Wzt C-terminal domain
OG_107	True	1	795	154	"-"	-2.011443207	0.122474747	0.005248826	0.004175833	1.002995324	1.010443864	0.323076923	0	0.325786164	-0.003861004	NA	20	-2.17832291	0	EF2183|epaL (4.43e-183)	teichoic acid transport system permease protein (6.505000209628917E-84)	NA	WP_002356900.1 (1.22E-178)	NA	NA	BGC0000792|c1|11518-12312|+|AAC35925.1|putative_ABC_transporter_permease|AAC35925.1 (8.68E-178)	NA	VFG011192(gb|WP_003807080) (wbmL) ABC transporter permease [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella parapertussis 12822] (5.12E-16)	ABC-2 type transporter
OG_108	True	1	342	156	"+"	-0.579080898	0.067846608	0.00837317	0.00814844	1.003003003	1.011537117	0	0	0.304093567	0.038461538	NA	9	-2.608502559	0	EF2184|epaK (2.36e-68)	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE (2.73028310474513E-9)	NA	VIMSS356337 (6.52E-64)	NA	NA	NA	NA	NA	EamA-like transporter family
OG_113	True	1	351	163	"-"	0.338242447	0.16091954	0.026785395	0.010695355	0.970071568	1.007264599	0.359116022	0	0.301994302	-0.038461538	NA	16	-0.855714886	0.1875	EF2189|epaJ (1.78e-70)	NA	NA	WP_002356898.1 (1.52E-68)	NA	NA	NA	NA	NA	Uncharacterized conserved protein (DUF2304)
OG_114	True	1	726	164	"-"	-1.506018656	0.188105118	0.014265984	0.027791192	0.996255934	1.008928571	0	0	0.385674931	-0.2	NA	27	-2.057546484	0.037037037	EF2190|epaI (2.13e-174)	dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (7.0610157484293144E-40)	S-layer glycoprotein N-glycosyltransferase AglJ (2.5808741278188633E-21)	VIMSS356343 (5.89E-170)	NA	NA	BGC0000792|c1|9781-10506|+|AAC35924.2|putative_glycosyl_transferase|AAC35924.2 (8.90E-155)	sp|O14466|DPM1_SCHPO Dolichol-phosphate mannosyltransferase[Xh] (4.1180430701358887E-13)	VFG006027(gb|WP_002916998) (SSA_RS07420) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus sanguinis SK36] (2.42E-103)	Glycosyl transferase family 2
OG_115	True	1	843	165	"-"	-1.47623869	0.107142857	0.008844605	0.008081904	1	1.007756102	0	0	0.381969158	-0.164086687	NA	21	-1.755103816	0.095238095	EF2191|epaH (3.59e-206)	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] (1.8258387856286348E-107)	dTDP-4-dehydrorhamnose reductase (1.6904117807211707E-92)	WP_002356895.1 (5.98E-203)	NA	NA	BGC0000792|c1|8823-9722|+|AAC35923.1|putative_dTDP-4-keto-L-rhamnose_reductase|AAC35923.1 (8.93E-204)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (6.620076537126974E-36)	VFG006081(gb|WP_014621820) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066] (3.56E-121)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_116	True	1	1029	166	"-"	-1.019961148	0.084795322	0.008698279	0.001178886	1.000831255	1.010443864	0	0	0.385811467	-0.095477387	NA	40	-2.686911303	0	EF2192|epaG (4.49e-263)	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (1.4476650732151762E-149)	dTDP-glucose 4,6-dehydratase (3.311540686103882E-134)	VIMSS356345 (1.24E-258)	NA	NA	BGC0000792|c1|7759-8787|+|AAC35922.1|putative_dTDP-glucose-4,6-dehydratase|AAC35922.1 (1.78E-257)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (8.212338969311963E-87)	VFG006022(gb|WP_002947383) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] (9.02E-214)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; NAD(P)H-binding; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_117	True	1	573	168	"-"	-1.589160521	0.114035088	0.007736796	0.000119433	1.002710027	1.010116344	0	0	0.378708551	-0.110091743	NA	12	-1.69680976	0	EF2193|epaF (6.58e-146)	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13] (1.562021996879364E-85)	dTDP-4-dehydrorhamnose 3,5-epimerase (2.0972920979857164E-69)	VIMSS356346 (1.82E-141)	NA	NA	BGC0000792|c1|7162-7734|+|AAC35921.1|dTDP-4-dehydrorhamnose_3,5-epimerase|AAC35921.1 (4.50E-141)	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase[Xh] (2.972155753819456E-55)	VFG007663(gb|WP_011149276) (rmlC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio vulnificus YJ016] (5.21E-58)	dTDP-4-dehydrorhamnose 3,5-epimerase
OG_118	True	1	867	169	"-"	-1.194250014	0.072916667	0.006674421	0.002335567	1.002995324	1.010116344	0	0	0.387543253	-0.166666667	NA	26	-2.482864123	0	EF2194|epaE (1.53e-211)	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (1.2154194390660848E-156)	glucose-1-phosphate thymidylyltransferase RfbA (1.7540703172336362E-156)	WP_002364387.1 (4.22E-207)	NA	NA	BGC0000792|c1|6283-7149|+|AAC35920.1|putative_glucose-1-phosphate_thymidyl_transferase|AAC35920.1 (3.12E-208)	sp|P55257|RMLA_YEREN Glucose-1-phosphate thymidylyltransferase[Xh] (2.600165335992111E-109)	VFG018664(gb|WP_012000426) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (6.72E-167)	Nucleotidyl transferase; MobA-like NTP transferase domain
OG_119	False	1	714	170	"-"	NA	NA	NA	NA	NA	NA	0	0	0.3767507	-0.118518519	NA	NA	NA	NA	EF2195|epaD (3.85e-175)	rhamnosyltransferase [EC:2.4.1.-] (8.678802087150784E-39)	glycosyltransferase (2.4159370436019346E-18)	VIMSS356348 (1.06E-170)	NA	NA	BGC0000792|c1|5577-6161|+|AAC35919.1|putative_glycosyl_transferase|AAC35919.1 (3.47E-140)	REFSEQ glycosyl transferase family 2[Xu] (2.7160838959936277E-15)	VFG005932(gb|WP_000066762) (SPD_RS01745) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae D39] (6.66E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_120	True	1	828	171	"-"	-1.001941118	0.128484848	0.0133219	0.012064775	0.992655304	1.010116344	0	0	0.369565217	0.009771987	NA	26	-1.230507569	0.192307692	EF2196|epaC (2.15e-200)	rhamnosyltransferase [EC:2.4.1.-] (1.2806849575338378E-30)	rhamnosyltransferase (2.4333032349308333E-10)	VIMSS356349 (5.94E-196)	NA	NA	BGC0000792|c1|4597-5445|+|AAC35918.1|putative_glycosyl_transferase|AAC35918.1 (9.43E-196)	NA	NA	NA
OG_121	True	1	783	173	"-"	-1.135957495	0.112820513	0.010415511	0.002693857	0.999737318	1.010116344	0.068100358	0	0.33844189	-0.126865672	NA	18	-1.715436603	0	EF2197|epaB (3.7e-194)	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289] (1.0967653373387396E-46)	mycofactocin biosynthesis glycosyltransferase MftF (7.206055133930009E-13)	WP_002359892.1 (1.77E-190)	NA	NA	BGC0000792|c1|3831-4670|+|AAC35917.1|putative_glycosyl_transferase|AAC35917.1 (1.66E-173)	NA	VFG049072(gb|WP_015958692) (KPN_RS29065) glycosyltransferase family 2 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (8.11E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; N-terminal domain of galactosyltransferase
OG_122	True	0.999188312	1149	175	"-"	-1.207345692	0.079406632	0.007284715	0.005404065	1.002995324	1.010116344	0	0	0.364664926	-0.136038186	NA	49	-3.280866432	0	EF2198|epaA (3.26e-257)	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35] (5.2940719535684705E-112)	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (1.2497041385809293E-33)	VIMSS356351 (9.00E-253)	NA	NA	BGC0000792|c1|2718-3710|+|AAC35916.1|Orfde3|AAC35916.1 (2.57E-221)	NA	VFG018674(gb|WP_008809635) (SGO_RS08445) undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (2.20E-106)	Glycosyl transferase family 4
OG_124	True	1	909	177	"-"	-1.578655988	0.115693013	0.008571972	0.004879611	1.002682758	1.010443864	0.156521739	0	0.361936194	-0.105105105	NA	30	-1.368497268	0.133333333	EF2199|orfde2 (1.55e-202)	membrane protein (7.792922435312937E-60)	YihY family inner membrane protein (1.1557606053962218E-33)	VIMSS356352 (4.27E-198)	NA	NA	BGC0000792|c1|1558-2466|+|AAC35915.1|Orfde2|AAC35915.1 (3.53E-196)	NA	NA	Virulence factor BrkB
OG_125	True	1	765	178	"-"	-0.573386943	0.103674541	0.0128967	0.005391874	1	1.010116344	0.114982578	0	0.406535948	-0.201277955	NA	31	-2.342512206	0.032258065	EF2200|orfde1 (1.58e-196)	methionyl aminopeptidase [EC:3.4.11.18] (2.6818260217787176E-94)	methionyl aminopeptidase (1.4497912185298233E-109)	VIMSS356353 (4.37E-192)	NA	NA	BGC0000792|c1|778-1314|+|AAC35914.1|methionine_aminopeptidase_A|AAC35914.1 (6.24E-130)	NA	NA	Metallopeptidase family M24
