Ortholog Group (OG) ID	OG is Single Copy?	Proportion of Total Gene Clusters with OG	OG Median Length (bp)	OG Consensus Order	OG Consensus Direction	Tajima's D	Proportion of Filtered Codon Alignment is Segregating Sites	Entropy	Upstream Region Entropy	Median Beta-RD-gc	Max Beta-RD-gc	Proportion of sites which are highly ambiguous in codon alignment	Proportion of sites which are highly ambiguous in trimmed codon alignment	Median GC	Median GC Skew	GARD Partitions Based on Recombination Breakpoints	Number of Sites Identified as Under Positive or Negative Selection by FUBAR	Average delta(Beta, Alpha) by FUBAR across sites	Proportion of Sites Under Selection which are Positive	Custom Annotation (E-value)	KO Annotation (E-value)	PGAP Annotation (E-value)	PaperBLAST Annotation (E-value)	CARD Annotation (E-value)	IS Finder (E-value)	MI-BiG Annotation (E-value)	VOG Annotation (E-value)	VFDB Annotation (E-value)	Pfam Domains
OG_66	True	0.783279220779221	849	89	"-"	2.94248538080525	0.258333333333333	0.0786021560959357	0.237031113046752	0.991527114322112	1.00529100529101	0.00709219858156028	0	0.356890459363958	-0.0723684210526316	NA	63	-2.24169365934725	0.0634920634920635	EF2175 (4.6e-219)	teichoic acid ribitol-phosphate transferase (5.488249836000005E-134)	NA	VIMSS356328 (1.25E-214)	NA	NA	NA	NA	VFG013464(gb|WP_011609611) (licD) phosphocholine transferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT] (4.71E-28)	LicD family
OG_67	True	0.730519480519481	759	92	"-"	-1.00654054530096	0.0701058201058201	0.00791794068344042	0.0043804740282994	0.999601752289924	1.00668195871148	0	0	0.30961791831357	-0.0598290598290598	NA	19	-2.15982404093446	0.105263157894737	EF2176|OG1RF_0164 (3.3e-188)	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-] (5.412757323494316E-90)	glycosyltransferase (2.8517793045797E-28)	WP_002356910.1; VIMSS356329 (8.99E-184)	NA	NA	BGC0000789|c1|1096-1875|+|ABB29900.1|WfaM|ABB29900.1 (9.29E-55)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (2.9597204364838444E-40)	VFG013354(gb|WP_005648226) (kfiC) lipopolysaccharide biosynthesis protein [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20] (1.20E-50)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_68	True	0.997564935064935	1398	95	"-"	-1.13934954926126	0.116845878136201	0.0122804109340504	0.00560330757925763	1.0011645768585	1.00820344544709	0	0	0.328326180257511	-0.0802603036876356	NA	45	-2.04951345802612	0.0222222222222222	EF2177|epaR (0.0)	polysaccharide biosynthesis protein PslA (3.0039907399049454E-84)	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase (1.972589534128225E-115)	WP_002356909.1 (0.0)	NA	NA	BGC0000794|c1|17692-19107|+|AAR99615.1|putative_UDP-galactose-lipid_carrier_transferase|AAR99615.1 (1.65E-49)	NA	VFG046622(gb|WP_012280805) (FPHI_RS07635) sugar transferase [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella philomiragia subsp. philomiragia ATCC 25017] (3.75E-53)	Bacterial sugar transferase
OG_69	True	0.963474025974026	1302	96	"-"	-1.65729519958289	0.153964588144727	0.010824755093134	0.00137528618176917	0.997881335766	1.00651465798046	0.00230414746543779	0	0.372503840245776	-0.137577002053388	NA	52	-2.03218042285119	0.134615384615385	EF2178|epaQ (0.0)	exopolysaccharide production protein ExoQ (1.3484996636230604E-22)	EpaQ family protein (1.721836805268276E-154)	VIMSS356331 (5.30E-306)	NA	NA	NA	NA	NA	NA
OG_70	True	0.999188311688312	1971	98	"-"	-1.27899105634686	0.111280487804878	0.0105640981758018	0.00286837058249616	1.00031365001585	1.00718959390082	0	0	0.371892440385591	-0.154160982264666	NA	77	-2.39931757746293	0.012987012987013	EF2179|epaP (0.0)	NA	NA	VIMSS356332; WP_002383759.1 (0.0)	NA	NA	NA	NA	NA	NA
OG_71	True	1	2142	99	"-"	-1.10950113289253	0.113604488078541	0.011436759539189	0.00651840681785885	0.998175371583135	1.00537538529156	0	0	0.370681605975724	-0.0970996216897856	NA	81	-2.00264338276178	0.111111111111111	EF2180|epaO (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.5388098733598394E-169)	glycosyltransferase (3.393011291820018E-33)	VIMSS356333 (0.0)	NA	NA	BGC0000792|c1|16700-18817|+|AAC35930.1|putative_glycosyl_transferase|AAC35930.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (8.324982376013727E-41)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (7.34E-167)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_72	True	1	3144	102	"-"	-1.10572274247536	0.113021330786374	0.011384136315649	0.00229468764139449	0.997735576139634	1.00423473374763	0	0	0.377703562340967	-0.0925925925925926	NA	153	-2.03094234401589	0.0718954248366013	EF2181|epaN (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.2004197245857453E-94)	glycosyltransferase (2.5066327644279957E-19)	VIMSS356334; WP_002356902.1 (0.0)	NA	NA	BGC0000792|c1|14936-16543|+|AAC35929.1|putative_glycosyl_transferase|AAC35929.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (4.192395278209129E-27)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (1.10E-80)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methionine biosynthesis protein MetW
OG_74	True	0.999188311688312	1218	104	"-"	-0.42713935182649	0.0962962962962963	0.0127666548700935	0.00317366534840958	1.00292599701429	1.00851063829787	0	0	0.367816091954023	-0.160714285714286	NA	54	-2.8906359126505	0	EF2182|epaM (6.13e-302)	teichoic acid transport system ATP-binding protein [EC:7.5.2.4] (1.0781030032487291E-128)	teichoic acids export protein ATP-binding subunit (4.758874615911405E-84)	VIMSS356335 (1.67E-297)	gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] (2.91E-17)	NA	BGC0000792|c1|12325-13005|+|AAC35926.1|ABC_transporter_ATP-binding_protein|AAC35926.1 (7.40E-155)	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3[Xh] (3.215241388367482E-19)	VFG049050(gb|WP_015958690) (KPN_RS13395) ABC transporter ATP-binding protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (1.47E-76)	ABC transporter; Wzt C-terminal domain
OG_75	True	0.999188311688312	795	105	"-"	-2.01101531281624	0.122474747474748	0.00524921044775257	0.00417583257602028	1.00296777592414	1.01073430227035	0.323076923076923	0	0.325786163522013	-0.00386100386100386	NA	20	-2.18090325016681	0	EF2183|epaL (4.43e-183)	teichoic acid transport system permease protein (1.1150849491960135E-82)	NA	WP_002356900.1 (1.21E-178)	NA	NA	BGC0000792|c1|11518-12312|+|AAC35925.1|putative_ABC_transporter_permease|AAC35925.1 (8.68E-178)	NA	VFG011192(gb|WP_003807080) (wbmL) ABC transporter permease [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella parapertussis 12822] (5.12E-16)	ABC-2 type transporter
OG_76	True	1	342	107	"+"	-0.579080897608814	0.0678466076696165	0.00837316964806404	0.00814843962504742	1.00299532371849	1.01073430227035	0	0	0.304093567251462	0.0384615384615385	NA	9	-2.60850255940075	0	EF2184|epaK (2.36e-68)	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE (7.023793729039238E-10)	NA	VIMSS356337 (6.43E-64)	NA	NA	NA	NA	NA	EamA-like transporter family
OG_77	True	1	351	112	"-"	0.338242446799461	0.160919540229885	0.0267853949165125	0.0106953547792527	0.969917650201555	1.00733496332518	0.359116022099447	0	0.301994301994302	-0.0384615384615385	NA	16	-0.855714885721468	0.1875	EF2189|epaJ (1.78e-70)	NA	NA	WP_002356898.1 (1.50E-68)	NA	NA	NA	NA	NA	Uncharacterized conserved protein (DUF2304)
OG_78	True	0.999188311688312	726	113	"-"	-1.07298519663801	0.141078838174274	0.0140108576853509	0.0277911923801584	0.99595747333179	1.008	0	0	0.385674931129477	-0.2	NA	28	-2.13705733732881	0.107142857142857	EF2190|epaI (2.13e-174)	dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (1.5041359259611865E-39)	S-layer glycoprotein N-glycosyltransferase AglJ (2.5368969122251415E-21)	VIMSS356343 (5.81E-170)	NA	NA	BGC0000792|c1|9781-10506|+|AAC35924.2|putative_glycosyl_transferase|AAC35924.2 (8.90E-155)	sp|O22007|GTRB_BPSF5 Bactoprenol glucosyl transferase[Xh] (3.424182215094694E-10)	VFG006027(gb|WP_002916998) (SSA_RS07420) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus sanguinis SK36] (2.42E-103)	Glycosyl transferase family 2
OG_79	True	1	843	114	"-"	-1.47623869047892	0.107142857142857	0.00884460458343799	0.00808190412858465	1	1.00775610247457	0	0	0.381969157769869	-0.164086687306502	NA	21	-1.75510381570046	0.0952380952380952	EF2191|epaH (3.59e-206)	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] (4.0981308015546255E-108)	dTDP-4-dehydrorhamnose reductase (1.6616077400584952E-92)	WP_002356895.1 (5.90E-203)	NA	NA	BGC0000792|c1|8823-9722|+|AAC35923.1|putative_dTDP-4-keto-L-rhamnose_reductase|AAC35923.1 (8.93E-204)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (3.35624299301524E-34)	VFG006081(gb|WP_014621820) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066] (3.56E-121)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_80	True	0.999188311688312	1029	115	"-"	-1.01899262716647	0.0847953216374269	0.00869936909911478	0.00117888567751829	1.00080716367851	1.01044386422977	0	0	0.38581146744412	-0.0954773869346734	NA	36	-2.66698633195643	0	EF2192|epaG (4.49e-263)	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (9.277193412479083E-146)	dTDP-glucose 4,6-dehydratase (3.255113161363167E-134)	VIMSS356345 (1.22E-258)	NA	NA	BGC0000792|c1|7759-8787|+|AAC35922.1|putative_dTDP-glucose-4,6-dehydratase|AAC35922.1 (1.78E-257)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (9.289966834107736E-77)	VFG006022(gb|WP_002947383) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] (9.02E-214)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; NAD(P)H-binding; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_81	True	1	573	116	"-"	-1.58916052148601	0.114035087719298	0.00773679646321365	0.000119433216321067	1.00262002488939	1.00923751040142	0	0	0.378708551483421	-0.110091743119266	NA	12	-1.69680985742369	0	EF2193|epaF (6.58e-146)	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13] (3.945884056918813E-88)	dTDP-4-dehydrorhamnose 3,5-epimerase (2.061554955378892E-69)	WP_002356893.1 (1.79E-141)	NA	NA	BGC0000792|c1|7162-7734|+|AAC35921.1|dTDP-4-dehydrorhamnose_3,5-epimerase|AAC35921.1 (4.50E-141)	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase[Xh] (1.9178177988906466E-55)	VFG007663(gb|WP_011149276) (rmlC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio vulnificus YJ016] (5.21E-58)	dTDP-4-dehydrorhamnose 3,5-epimerase
OG_82	True	1	867	117	"-"	-1.19425001373229	0.0729166666666667	0.00667442088870407	0.00233556651762022	1.00296777592414	1.00923751040142	0	0	0.387543252595156	-0.166666666666667	NA	26	-2.48286412322997	0	EF2194|epaE (1.53e-211)	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (2.3026640492644688E-163)	glucose-1-phosphate thymidylyltransferase RfbA (1.7241815568031835E-156)	VIMSS356347 (4.16E-207)	NA	NA	BGC0000792|c1|6283-7149|+|AAC35920.1|putative_glucose-1-phosphate_thymidyl_transferase|AAC35920.1 (3.12E-208)	sp|P55257|RMLA_YEREN Glucose-1-phosphate thymidylyltransferase[Xh] (2.4891210456332696E-40)	VFG018664(gb|WP_012000426) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (6.72E-167)	Nucleotidyl transferase; MobA-like NTP transferase domain
OG_83	True	0.998376623376623	714	118	"-"	-0.826158813651804	0.10126582278481	0.011289316676923	0.000542311458244332	0.998643761301989	1.00718959390082	0	0	0.376750700280112	-0.118518518518519	NA	23	-2.03573377256236	0.0869565217391304	EF2195|epaD (3.85e-175)	rhamnosyltransferase [EC:2.4.1.-] (1.2425988136887017E-40)	glycosyltransferase (2.3747702997138353E-18)	WP_002362119.1 (1.05E-170)	NA	NA	BGC0000792|c1|5577-6161|+|AAC35919.1|putative_glycosyl_transferase|AAC35919.1 (3.47E-140)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (2.2982089280703516E-16)	VFG005932(gb|WP_000066762) (SPD_RS01745) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae D39] (6.66E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_85	True	0.998376623376623	828	119	"-"	-1.00061366553402	0.128484848484849	0.013300031497276	0.012064774765293	0.992655304427203	1.00613496932515	0	0	0.369565217391304	0.00977198697068404	NA	26	-1.23230606294004	0.192307692307692	EF2196|epaC (2.15e-200)	rhamnosyltransferase [EC:2.4.1.-] (2.3978934750064615E-30)	rhamnosyltransferase (2.3918405770607693E-10)	VIMSS356349 (5.86E-196)	NA	NA	BGC0000792|c1|4597-5445|+|AAC35918.1|putative_glycosyl_transferase|AAC35918.1 (9.43E-196)	NA	NA	NA
OG_86	True	1	783	120	"-"	-1.1359574945687	0.112820512820513	0.0104155108611546	0.00269385700684073	0.999724290046871	1.00923751040142	0.0681003584229391	0	0.338441890166028	-0.126865671641791	NA	18	-1.71543660340327	0	EF2197|epaB (3.7e-194)	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289] (8.571058570211368E-48)	mycofactocin biosynthesis glycosyltransferase MftF (7.083266410222315E-13)	WP_002359892.1 (1.74E-190)	NA	NA	BGC0000792|c1|3831-4670|+|AAC35917.1|putative_glycosyl_transferase|AAC35917.1 (1.66E-173)	REFSEQ galactosyl transferase[Xu] (0.000004878758011211277)	VFG049072(gb|WP_015958692) (KPN_RS29065) glycosyltransferase family 2 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (8.11E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; N-terminal domain of galactosyltransferase
OG_87	True	0.999188311688312	1149	121	"-"	-1.20734569203411	0.0794066317626527	0.00728471478535378	0.00540406508431142	1.00293255131965	1.00923751040142	0	0	0.364664926022628	-0.136038186157518	NA	49	-3.28095720423395	0	EF2198|epaA (3.26e-257)	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35] (1.0017878229959221E-110)	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (1.2284096059501628E-33)	VIMSS356351 (8.88E-253)	NA	NA	BGC0000792|c1|2718-3710|+|AAC35916.1|Orfde3|AAC35916.1 (2.57E-221)	NA	VFG018674(gb|WP_008809635) (SGO_RS08445) undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (2.20E-106)	Glycosyl transferase family 4
