Ortholog Group (OG) ID	OG is Single Copy?	Proportion of Total Gene Clusters with OG	OG Median Length (bp)	OG Consensus Order	OG Consensus Direction	Tajima's D	Proportion of Filtered Codon Alignment is Segregating Sites	Entropy	Upstream Region Entropy	Median Beta-RD-gc	Max Beta-RD-gc	Proportion of sites which are highly ambiguous in codon alignment	Proportion of sites which are highly ambiguous in trimmed codon alignment	Median GC	Median GC Skew	GARD Partitions Based on Recombination Breakpoints	Number of Sites Identified as Under Positive or Negative Selection by FUBAR	Average delta(Beta, Alpha) by FUBAR across sites	Proportion of Sites Under Selection which are Positive	Custom Annotation (E-value)	KO Annotation (E-value)	PGAP Annotation (E-value)	PaperBLAST Annotation (E-value)	CARD Annotation (E-value)	IS Finder (E-value)	MI-BiG Annotation (E-value)	VOG Annotation (E-value)	VFDB Annotation (E-value)	Pfam Domains
OG_66	True	0.758064516	849	157	"+"	2.467294584	0.233333333	0.093105375	0.266993819	0.974897959	1.004415703	0.007092199	0	0.356890459	-0.072368421	NA	62	-3.130357908	0.048387097	EF2175 (3.59e-207)	teichoic acid ribitol-phosphate transferase (1.7520292673230587E-127)	NA	VIMSS356328 (9.92E-203)	NA	NA	NA	NA	VFG013464(gb|WP_011609611) (licD) phosphocholine transferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT] (6.35E-29)	LicD family
OG_67	True	0.580645161	759	153	"+"	-1.105812188	0.048941799	0.010479636	0.012414506	0.999758979	1.006681959	0	0	0.308959157	-0.05982906	NA	15	-2.781945952	0.066666667	EF2176|OG1RF_0164 (3.3e-188)	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-] (2.3545938197226172E-79)	glycosyltransferase (2.9012150198028355E-28)	VIMSS356329; WP_002356910.1 (9.11E-184)	NA	NA	BGC0000789|c1|1096-1875|+|ABB29900.1|WfaM|ABB29900.1 (9.29E-55)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.806787548675779E-37)	VFG013354(gb|WP_005648226) (kfiC) lipopolysaccharide biosynthesis protein [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20] (1.20E-50)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_68	True	1	1398	148	"+"	-1.174056212	0.082437276	0.015187351	0.00842791	1.000775707	1.008203445	0	0	0.32832618	-0.077423651	NA	34	-2.365361141	0	EF2177|epaR (0.0)	polysaccharide biosynthesis protein PslA (2.631457919249439E-84)	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase (2.006784457383576E-115)	VIMSS356330 (0.0)	NA	NA	BGC0000794|c1|17692-19107|+|AAR99615.1|putative_UDP-galactose-lipid_carrier_transferase|AAR99615.1 (1.65E-49)	NA	VFG046622(gb|WP_012280805) (FPHI_RS07635) sugar transferase [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella philomiragia subsp. philomiragia ATCC 25017] (3.75E-53)	Bacterial sugar transferase
OG_69	True	1	1302	147	"+"	-1.623216331	0.102386451	0.015446007	0.001380977	0.996481967	1.00486618	0	0	0.37250384	-0.134298094	NA	38	-2.087435115	0.078947368	EF2178|epaQ (0.0)	exopolysaccharide production protein ExoQ (6.736985308236864E-22)	EpaQ family protein (7.908500070803538E-154)	VIMSS356331 (1.54E-305)	NA	NA	NA	NA	NA	NA
OG_70	True	1	1971	145	"+"	-0.968990112	0.075711382	0.014630248	0.004142931	1	1.005411909	0	0	0.37189244	-0.156889495	NA	67	-2.853013345	0	EF2179|epaP (0.0)	NA	NA	WP_002383759.1; VIMSS356332 (0.0)	NA	NA	NA	NA	NA	NA
OG_71	True	1	2142	144	"+"	-1.032322031	0.079008883	0.014713132	0.012131831	0.99700139	1.005375385	0	0	0.371148459	-0.097345133	NA	68	-2.285884476	0.132352941	EF2180|epaO (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (2.554013494866332E-169)	glycosyltransferase (3.45182928650212E-33)	VIMSS356333 (0.0)	NA	NA	BGC0000792|c1|16700-18817|+|AAC35930.1|putative_glycosyl_transferase|AAC35930.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (6.0688142496443455E-33)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (7.34E-167)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_72	True	1	3144	141	"+"	-1.168492642	0.078955747	0.014212587	0	0.996811816	1.003057376	0	0	0.377862595	-0.092514784	NA	111	-2.196452373	0.081081081	EF2181|epaN (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (1.9895277718629043E-94)	glycosyltransferase (2.550712309042841E-19)	WP_002356902.1 (0.0)	NA	NA	BGC0000792|c1|14936-16543|+|AAC35929.1|putative_glycosyl_transferase|AAC35929.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (1.4711688262088023E-23)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (8.02E-81)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methionine biosynthesis protein MetW
OG_74	True	1	1218	139	"+"	-0.508475854	0.069958848	0.01504408	0.002268582	1.003412969	1.008486563	0	0	0.367816092	-0.162372841	NA	43	-3.257661773	0	EF2182|epaM (6.13e-302)	homopolymeric O-antigen transport system ATP-binding protein [EC:7.5.2.14] (2.868347381941758E-126)	teichoic acids export protein ATP-binding subunit (4.841369909259316E-84)	WP_002356901.1 (1.69E-297)	gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] (2.91E-17)	NA	BGC0000792|c1|12325-13005|+|AAC35926.1|ABC_transporter_ATP-binding_protein|AAC35926.1 (7.40E-155)	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3[Xh] (4.982849881715881E-19)	VFG049050(gb|WP_015958690) (KPN_RS13395) ABC transporter ATP-binding protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (1.47E-76)	ABC transporter; Wzt C-terminal domain
OG_75	True	1	795	138	"+"	-2.210971783	0.097222222	0.006048718	0.006607923	1.003539834	1.010443864	0.323076923	0	0.325786164	-0.003861004	NA	15	-2.653936317	0	EF2183|epaL (4.43e-183)	teichoic acid transport system permease protein (6.505000209628917E-84)	NA	WP_002356900.1 (1.22E-178)	NA	NA	BGC0000792|c1|11518-12312|+|AAC35925.1|putative_ABC_transporter_permease|AAC35925.1 (8.68E-178)	NA	VFG011192(gb|WP_003807080) (wbmL) ABC transporter permease [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella parapertussis 12822] (5.12E-16)	ABC-2 type transporter
OG_76	True	1	342	137	"-"	-1.118060928	0.053097345	0.009254684	0.010917215	1.003329854	1.010443864	0	0	0.304093567	0.037735849	NA	6	-3.024806395	0	EF2184|epaK (9.61e-68)	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE (4.996938838408045E-9)	NA	VIMSS356337 (2.65E-63)	NA	NA	NA	NA	NA	EamA-like transporter family
OG_77	True	1	351	131	"+"	-0.860870058	0.126436782	0.024648238	0.009824095	0.993303422	1.007194245	0.359116022	0	0.299145299	-0.019230769	NA	9	-1.023343255	0.111111111	EF2189|epaJ (7.25e-70)	NA	NA	WP_002356898.1 (1.30E-69)	NA	NA	NA	NA	NA	Uncharacterized conserved protein (DUF2304)
OG_78	True	1	726	130	"+"	-0.984371601	0.091286307	0.017102561	0.027815952	0.995193151	1.008	0	0	0.388429752	-0.2	NA	31	-3.264605641	0.064516129	EF2190|epaI (2.13e-174)	dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (7.0610157484293144E-40)	S-layer glycoprotein N-glycosyltransferase AglJ (2.5808741278188633E-21)	VIMSS356343 (5.89E-170)	NA	NA	BGC0000792|c1|9781-10506|+|AAC35924.2|putative_glycosyl_transferase|AAC35924.2 (8.90E-155)	sp|O14466|DPM1_SCHPO Dolichol-phosphate mannosyltransferase[Xh] (4.1180430701358887E-13)	VFG006027(gb|WP_002916998) (SSA_RS07420) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus sanguinis SK36] (2.42E-103)	Glycosyl transferase family 2
OG_79	True	1	843	129	"+"	-1.826459764	0.072619048	0.00994144	0.009036241	1.00001941	1.007756102	0	0	0.382562278	-0.164086687	NA	26	-2.475096394	0.038461538	EF2191|epaH (3.59e-206)	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] (1.8258387856286348E-107)	dTDP-4-dehydrorhamnose reductase (1.6904117807211707E-92)	WP_002356895.1 (5.98E-203)	NA	NA	BGC0000792|c1|8823-9722|+|AAC35923.1|putative_dTDP-4-keto-L-rhamnose_reductase|AAC35923.1 (8.93E-204)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (6.620076537126974E-36)	VFG006081(gb|WP_014621820) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066] (3.56E-121)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_80	True	1	1029	128	"+"	-0.827072629	0.05165692	0.010158555	0.001380977	1.003293782	1.010443864	0	0	0.385811467	-0.095477387	NA	27	-2.775745935	0	EF2192|epaG (4.49e-263)	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (1.4476650732151762E-149)	dTDP-glucose 4,6-dehydratase (3.311540686103882E-134)	VIMSS356345 (1.24E-258)	NA	NA	BGC0000792|c1|7759-8787|+|AAC35922.1|putative_dTDP-glucose-4,6-dehydratase|AAC35922.1 (1.78E-257)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (8.212338969311963E-87)	VFG006022(gb|WP_002947383) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] (9.02E-214)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; NAD(P)H-binding; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_81	True	1	573	127	"+"	-1.409068348	0.063157895	0.009936543	0	1.002843897	1.008486563	0	0	0.378708551	-0.110091743	NA	12	-2.636606598	0	EF2193|epaF (6.58e-146)	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13] (1.562021996879364E-85)	dTDP-4-dehydrorhamnose 3,5-epimerase (2.0972920979857164E-69)	VIMSS356346 (1.82E-141)	NA	NA	BGC0000792|c1|7162-7734|+|AAC35921.1|dTDP-4-dehydrorhamnose_3,5-epimerase|AAC35921.1 (4.50E-141)	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase[Xh] (2.972155753819456E-55)	VFG007663(gb|WP_011149276) (rmlC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio vulnificus YJ016] (5.21E-58)	dTDP-4-dehydrorhamnose 3,5-epimerase
OG_82	True	1	867	126	"+"	-0.872756986	0.041666667	0.008069514	0.004184779	1.003518068	1.008486563	0	0	0.387543253	-0.166666667	NA	21	-3.057609043	0	EF2194|epaE (1.53e-211)	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (1.2154194390660848E-156)	glucose-1-phosphate thymidylyltransferase RfbA (1.7540703172336362E-156)	WP_002364387.1 (4.22E-207)	NA	NA	BGC0000792|c1|6283-7149|+|AAC35920.1|putative_glucose-1-phosphate_thymidyl_transferase|AAC35920.1 (3.12E-208)	sp|P55257|RMLA_YEREN Glucose-1-phosphate thymidylyltransferase[Xh] (2.600165335992111E-109)	VFG018664(gb|WP_012000426) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (6.72E-167)	Nucleotidyl transferase; MobA-like NTP transferase domain
OG_83	True	1	714	125	"+"	-0.742649216	0.064697609	0.012915326	0.002761954	0.99899992	1.006681959	0	0	0.378151261	-0.118518519	NA	16	-2.230922451	0.0625	EF2195|epaD (3.85e-175)	rhamnosyltransferase [EC:2.4.1.-] (8.678802087150784E-39)	glycosyltransferase (2.4159370436019346E-18)	VIMSS356348 (1.06E-170)	NA	NA	BGC0000792|c1|5577-6161|+|AAC35919.1|putative_glycosyl_transferase|AAC35919.1 (3.47E-140)	REFSEQ glycosyl transferase family 2[Xu] (2.7160838959936277E-15)	VFG005932(gb|WP_000066762) (SPD_RS01745) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae D39] (6.66E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_85	True	1	828	124	"+"	-0.674996401	0.083636364	0.017388029	0.013679824	0.989292747	1.006134969	0	0	0.369565217	0.00990099	NA	22	-1.371678016	0.227272727	EF2196|epaC (2.15e-200)	rhamnosyltransferase [EC:2.4.1.-] (1.2806849575338378E-30)	rhamnosyltransferase (2.4333032349308333E-10)	VIMSS356349 (5.94E-196)	NA	NA	BGC0000792|c1|4597-5445|+|AAC35918.1|putative_glycosyl_transferase|AAC35918.1 (9.43E-196)	NA	NA	NA
OG_86	True	1	783	123	"+"	-1.338669135	0.076923077	0.012414007	0.002761954	1.000362947	1.008486563	0.061371841	0	0.33844189	-0.125475285	NA	15	-1.937723063	0	EF2197|epaB (3.7e-194)	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289] (1.0967653373387396E-46)	mycofactocin biosynthesis glycosyltransferase MftF (7.206055133930009E-13)	WP_002359892.1 (1.77E-190)	NA	NA	BGC0000792|c1|3831-4670|+|AAC35917.1|putative_glycosyl_transferase|AAC35917.1 (1.66E-173)	NA	VFG049072(gb|WP_015958692) (KPN_RS29065) glycosyltransferase family 2 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (8.11E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; N-terminal domain of galactosyltransferase
OG_87	True	1	1149	122	"+"	-1.419143776	0.057591623	0.009197363	0.006274287	1.003311258	1.008486563	0	0	0.364664926	-0.138095238	NA	36	-3.576551941	0	EF2198|epaA (3.26e-257)	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35] (5.2940719535684705E-112)	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (1.2497041385809293E-33)	VIMSS356351 (9.00E-253)	NA	NA	BGC0000792|c1|2718-3710|+|AAC35916.1|Orfde3|AAC35916.1 (2.57E-221)	NA	VFG018674(gb|WP_008809635) (SGO_RS08445) undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (2.20E-106)	Glycosyl transferase family 4
OG_88	True	1	909	121	"+"	-1.20773547	0.07615894	0.013271735	0.00489331	1.002932551	1.010443864	0.00330033	0	0.361936194	-0.103658537	NA	22	-2.823347593	0	EF2199|orfde2 (1.55e-202)	membrane protein (7.792922435312937E-60)	YihY family inner membrane protein (1.1557606053962218E-33)	VIMSS356352 (4.27E-198)	NA	NA	BGC0000792|c1|1558-2466|+|AAC35915.1|Orfde2|AAC35915.1 (3.53E-196)	NA	NA	Virulence factor BrkB
OG_89	True	1	765	120	"+"	-0.474720739	0.066929134	0.014463386	0.007299118	1	1.008203445	0	0	0.405228758	-0.200638978	NA	23	-2.709917313	0.043478261	EF2200|orfde1 (1.58e-196)	methionyl aminopeptidase [EC:3.4.11.18] (2.6818260217787176E-94)	methionyl aminopeptidase (1.4497912185298233E-109)	VIMSS356353 (4.37E-192)	NA	NA	BGC0000792|c1|778-1314|+|AAC35914.1|methionine_aminopeptidase_A|AAC35914.1 (6.24E-130)	NA	NA	Metallopeptidase family M24
