OG_65	OG_002047	44.6	65	35	1	9	72	6	70	4.11e-14	56.6
OG_16	OG_002052	93.3	178	12	0	1	178	100	277	3.16e-120	337
OG_16	OG_002064	93.3	178	12	0	1	178	100	277	3.16e-120	337
OG_39	OG_002063	97.3	113	3	0	1	113	1	113	1.22e-66	188
OG_5	OG_002052	95.0	101	5	0	1	101	292	392	2.43e-64	191
OG_5	OG_002064	95.0	101	5	0	1	101	292	392	2.43e-64	191
OG_28	OG_002053	99.6	893	4	0	1	893	1	893	0.0	1639
OG_79	OG_002061	82.2	45	8	0	1	45	124	168	3.65e-20	72.0
OG_40	OG_002065	98.8	83	1	0	1	83	1	83	1.57e-55	158
OG_95	OG_002059	93.9	33	2	0	1	33	681	713	6.51e-21	73.6
OG_4	OG_002044	98.6	144	2	0	1	144	1	144	6.24e-97	274
OG_1	OG_002049	100	92	0	0	1	92	233	324	2.66e-60	178
OG_70	OG_002077	87.2	117	15	0	1	117	1	117	5.77e-63	188
OG_49	OG_002073	98.3	288	5	0	1	288	1	288	1.31e-208	561
OG_20	OG_002050	90.0	60	6	0	1	60	1	60	2.04e-34	110
OG_61	OG_002050	97.7	352	8	0	1	352	1	352	7.72e-256	686
OG_78	OG_002059	81.4	59	11	0	1	59	215	273	3.53e-27	92.8
OG_78	OG_002060	52.5	59	28	0	1	59	589	647	3.09e-18	67.4
OG_32	OG_002057	97.5	433	11	0	1	433	1	433	5.94e-301	807
OG_86	OG_002052	94.2	69	4	0	1	69	1	69	4.97e-42	132
OG_86	OG_002064	94.2	69	4	0	1	69	1	69	4.97e-42	132
OG_6	OG_002058	97.6	290	7	0	1	290	1	290	6.17e-198	549
OG_66	OG_002043	95.6	181	8	0	1	181	1	181	1.12e-116	335
OG_26	OG_002043	99.0	491	5	0	1	491	113	603	0.0	925
OG_30	OG_002055	98.8	252	3	0	1	252	1	252	3.30e-184	497
OG_30	OG_002049	30.8	227	142	7	6	220	4	227	6.52e-25	92.4
OG_30	OG_002059	26.5	132	91	4	5	132	439	568	1.70e-11	54.7
OG_60	OG_002049	98.7	232	3	0	1	232	1	232	1.15e-166	454
OG_60	OG_002055	32.6	193	119	5	4	193	6	190	1.34e-24	89.7
OG_60	OG_002060	47.6	105	51	4	2	102	554	658	6.69e-24	90.9
OG_60	OG_002059	31.8	217	134	9	2	212	180	388	1.75e-22	86.7
OG_88	OG_002059	85.5	83	12	0	1	83	235	317	9.01e-43	138
OG_88	OG_002060	55.4	83	37	0	1	83	609	691	7.15e-27	93.2
OG_97	OG_002045	100	30	0	0	1	30	1	30	5.93e-16	59.3
OG_80	OG_002061	97.2	142	4	0	1	142	1	142	4.71e-97	277
OG_52	OG_002076	98.8	260	3	0	1	260	1	260	2.16e-193	521
OG_63	OG_002043	82.6	92	16	0	2	93	512	603	6.41e-47	149
OG_11	OG_002068	91.9	37	3	0	1	37	1	37	2.25e-19	65.9
OG_59	OG_002048	98.9	279	3	0	1	279	197	475	7.10e-188	516
OG_31	OG_002056	98.1	465	9	0	1	465	1	465	5.06e-316	848
OG_8	OG_002060	96.6	326	11	0	1	326	200	525	1.18e-223	629
OG_29	OG_002054	97.7	222	5	0	1	222	61	282	2.07e-168	457
OG_29	OG_002047	27.9	215	140	7	1	205	58	267	2.84e-11	52.8
OG_62	OG_002051	98.3	234	4	0	1	234	1	234	1.77e-170	461
OG_53	OG_002077	97.6	378	9	0	1	378	5	382	1.77e-250	675
OG_77	OG_002059	89.3	28	3	0	1	28	473	500	6.83e-15	56.2
OG_27	OG_002052	100	387	0	0	1	387	1	387	8.45e-288	770
OG_27	OG_002064	100	387	0	0	1	387	1	387	8.45e-288	770
OG_34	OG_002059	98.9	713	8	0	1	713	1	713	0.0	1417
OG_34	OG_002060	35.9	696	395	12	5	699	399	1044	5.06e-130	402
OG_34	OG_002049	32.5	212	129	9	180	383	2	207	7.77e-22	88.2
OG_42	OG_002067	96.5	171	6	0	1	171	1	171	2.15e-111	308
OG_93	OG_002048	74.0	73	19	0	1	73	263	335	6.29e-30	100
OG_50	OG_002074	98.3	237	4	0	1	237	1	237	6.66e-172	464
OG_50	OG_002046	27.0	256	148	7	3	232	8	250	1.12e-18	74.7
OG_22	OG_002045	98.9	94	1	0	1	94	375	468	1.50e-56	172
OG_36	OG_002061	94.8	405	21	0	1	405	1	405	7.84e-285	764
OG_83	OG_002056	100	60	0	0	1	60	151	210	7.71e-36	116
OG_33	OG_002058	97.7	558	13	0	1	558	99	656	0.0	1079
