,Ref_Epa_from_V583_fai-gene-cluster-1,t10_fai-gene-cluster-1,t11_fai-gene-cluster-1,t12_fai-gene-cluster-1,t13_fai-gene-cluster-1,t14_fai-gene-cluster-1,t15_fai-gene-cluster-1,t16_fai-gene-cluster-1,t17_fai-gene-cluster-1,t18_fai-gene-cluster-1,t19_fai-gene-cluster-1,t1_fai-gene-cluster-1,t20_fai-gene-cluster-1,t21_fai-gene-cluster-1,t22_fai-gene-cluster-1,t23_fai-gene-cluster-1,t24_fai-gene-cluster-1,t25_fai-gene-cluster-1,t26_fai-gene-cluster-1,t27_fai-gene-cluster-1,t28_fai-gene-cluster-1,t29_fai-gene-cluster-1,t2_fai-gene-cluster-1,t30_fai-gene-cluster-1,t3_fai-gene-cluster-1,t4_fai-gene-cluster-1,t5_fai-gene-cluster-1,t6_fai-gene-cluster-1,t7_fai-gene-cluster-1,t8_fai-gene-cluster-1,t9_fai-gene-cluster-1
t19_fai-gene-cluster-1,0.6128296942469037,0.5875185005111612,0.6210146372509464,0.5834084532068116,0.5784357895199147,0.3147866287476866,0.4812984251733118,0.6466479581501745,0.37313343594984627,0.5754431588297862,0.0,0.5746000895233156,0.6026908081839698,0.5714906341213735,0.5878562187872772,0.6210560802928666,0.5650402070944169,0.5843384290982165,0.7054865515251107,0.7057984207256891,0.5535327847927969,0.5918753971788385,0.5191569436220068,0.5993223446192082,0.5551255778296166,0.6938474873021041,0.6073640229973267,0.54115103855141,0.6032221197713612,0.40000462189805663,0.5821460101654792
t1_fai-gene-cluster-1,0.47457522591336077,0.6056734567013013,0.5485105133391878,0.48860659138843154,0.47031229425714816,0.5969006510315809,0.571630034525232,0.6928972131044451,0.6804543092763854,0.4805026624525438,0.5746000895233156,0.0,0.4236600824871999,0.565390493076984,0.6378021662888949,0.4341771876935472,0.49405202532300785,0.4478563294393162,0.7784809308617558,0.7426495244857476,0.49796724977128026,0.65533337207676,0.5739554157134688,0.5209430379903112,0.6150527169712554,0.8052549402579132,0.6769576009718725,0.5170128779781985,0.46648278450503977,0.7315565529540082,0.5342842015758087
t20_fai-gene-cluster-1,0.4741442049245127,0.6249636029823746,0.5654270999227511,0.5328386200008992,0.5034865677884814,0.6444366203414686,0.5842647076995071,0.727587966345161,0.7105981865589099,0.5201480712544659,0.6026908081839698,0.4236600824871999,0.0,0.5885719409084913,0.6176383705541659,0.4398674957551766,0.48897414913855086,0.47583843241962176,0.7493698916652034,0.7528310703172307,0.5092812701821745,0.6583570165551922,0.5796114390099576,0.5209965197994054,0.6085913113395665,0.795099588825182,0.6888762933300837,0.5367436939409681,0.4995054556167764,0.7498403985011322,0.5399829539765031
t21_fai-gene-cluster-1,0.6073449428258157,0.5597889058990442,0.5947654165820736,0.6008953787508149,0.5788800796970699,0.5230412936153859,0.572054536505016,0.3832135515213966,0.6434581553014261,0.5324179205825794,0.5714906341213735,0.565390493076984,0.5885719409084913,0.0,0.4862555023226812,0.5758960089250444,0.5909635852129915,0.5691489122549032,0.6122965529847164,0.4924997539439583,0.5584985591829214,0.45599443845738175,0.5201594634713772,0.569892690452006,0.4314953055253664,0.6603013951978107,0.4528466475561066,0.509432468669621,0.5928510731621677,0.6487068554080409,0.6010423800034101
t22_fai-gene-cluster-1,0.6489489856521902,0.5903871069435975,0.6175903503186169,0.6057631975608653,0.6118905963538952,0.5753856296617088,0.5989157676460034,0.5659951828617626,0.6871878356376188,0.554790736617782,0.5878562187872772,0.6378021662888949,0.6176383705541659,0.4862555023226812,0.0,0.6073220019000616,0.6050899602084416,0.6050668434858586,0.541912697168041,0.6826604595790127,0.5846072045177453,0.35118730146594745,0.5526512392682729,0.6116575401278914,0.2566356193659739,0.6014338018156917,0.3974418803372295,0.5613561077427494,0.6065410154375561,0.6824471808529597,0.606045410476403
t23_fai-gene-cluster-1,0.46102663804281585,0.5916704254385068,0.5463498210056636,0.5117777002796937,0.4094289617903779,0.6660106156096669,0.5863024309632539,0.6983323050374177,0.7120208778079617,0.4994466553311422,0.6210560802928666,0.4341771876935472,0.4398674957551766,0.5758960089250444,0.6073220019000616,0.0,0.49494102062805767,0.3768237109062377,0.7530157281523419,0.7149168598643667,0.4948220521200567,0.626156471910355,0.5652209542070104,0.515044724962348,0.5976368579142106,0.7927664648527956,0.6486649936872961,0.5245539276490145,0.40754278808762645,0.751088204199639,0.531785236936349
t24_fai-gene-cluster-1,0.4753691293507174,0.5303958765917244,0.4505019370978922,0.45193397403466984,0.5072970082072918,0.5751798192743021,0.5566413156069,0.7070250965226422,0.6601279599366465,0.4314804853467631,0.5650402070944169,0.49405202532300785,0.48897414913855086,0.5909635852129915,0.6050899602084416,0.49494102062805767,0.0,0.48834579443608817,0.7257523432637909,0.729521681685853,0.24889929434097036,0.5948843849378687,0.5284301696821891,0.4021128353960213,0.5803366049952048,0.7405262475251104,0.6106575638237626,0.511605563611816,0.5245208770379268,0.6948246658808555,0.28125232801231104
t25_fai-gene-cluster-1,0.5122745725071283,0.56772571912262,0.5724609738959362,0.5396103144070632,0.22284800685198614,0.6126063356069582,0.5945789391070934,0.6883825336090836,0.6712551089296113,0.5020464579092045,0.5843384290982165,0.4478563294393162,0.47583843241962176,0.5691489122549032,0.6050668434858586,0.3768237109062377,0.48834579443608817,0.0,0.7530855984188611,0.7152935734363342,0.5114869724353597,0.6192586978650692,0.5458917981674498,0.5303613527571285,0.6012980919457578,0.7830512491845146,0.6291701547823311,0.530381210888623,0.26103385931828316,0.6980158694412589,0.5348229962423107
t26_fai-gene-cluster-1,0.773239911123057,0.6864430368485854,0.6974232412142568,0.7352868336154536,0.7387076895716354,0.6640388541751185,0.6868995007782148,0.6290149372512513,0.6986842169424213,0.7047068288876992,0.7054865515251107,0.7784809308617558,0.7493698916652034,0.6122965529847164,0.541912697168041,0.7530157281523419,0.7257523432637909,0.7530855984188611,0.0,0.7287426713008373,0.7293934557130595,0.401942815463463,0.6728303101061128,0.6923328243545621,0.5373220217247083,0.3485501283035197,0.4657364461853647,0.6798583955998877,0.7652150404292394,0.6827075904386166,0.728115697021962
t27_fai-gene-cluster-1,0.7677193953144859,0.6841514533591679,0.7040596088827035,0.7530522193583838,0.7211411163292292,0.703329275394925,0.740691237366257,0.42737160176404887,0.7333521966793325,0.6970226492306448,0.7057984207256891,0.7426495244857476,0.7528310703172307,0.4924997539439583,0.6826604595790127,0.7149168598643667,0.729521681685853,0.7152935734363342,0.7287426713008373,0.0,0.7274652691229802,0.6271102168431181,0.668303182511152,0.6946690777941057,0.6488077390909439,0.7559155649301997,0.6346543312972371,0.6774009705899908,0.7328830234246633,0.7589794978474131,0.7437165877294785
t28_fai-gene-cluster-1,0.4723743717806922,0.5278196240935122,0.4526219435575175,0.45746334927376875,0.5190542341685007,0.5706844214028561,0.5526422213662285,0.6708984161133877,0.6606595425131438,0.4236635537388338,0.5535327847927969,0.49796724977128026,0.5092812701821745,0.5584985591829214,0.5846072045177453,0.4948220521200567,0.24889929434097036,0.5114869724353597,0.7293934557130595,0.7274652691229802,0.0,0.5797249224151125,0.5431129638306127,0.41808025765089096,0.56100105530336,0.7390142508666171,0.6082313996501718,0.5123990416381499,0.5303042760106338,0.6995812192225863,0.3043037272745486
t29_fai-gene-cluster-1,0.6390722871190069,0.5671541375252119,0.5877995552397721,0.6455120681014184,0.6237331207215062,0.5576944901238066,0.5838345613079094,0.5383139168116413,0.6666196981524264,0.5592683140009124,0.5918753971788385,0.65533337207676,0.6583570165551922,0.45599443845738175,0.35118730146594745,0.626156471910355,0.5948843849378687,0.6192586978650692,0.401942815463463,0.6271102168431181,0.5797249224151125,0.0,0.5380111464509657,0.5689626768745482,0.33919019004513007,0.4546125742572995,0.24352887231486087,0.550768972743498,0.6428063942281614,0.653579678330653,0.5863389367611558
t2_fai-gene-cluster-1,0.5532385377676305,0.4036434308633059,0.5526221139781877,0.5759161711914015,0.5699138689498511,0.5402166537943349,0.5725579471854053,0.6155348784420527,0.6149382096146702,0.4766050569420367,0.5191569436220068,0.5739554157134688,0.5796114390099576,0.5201594634713772,0.5526512392682729,0.5652209542070104,0.5284301696821891,0.5458917981674498,0.6728303101061128,0.668303182511152,0.5431129638306127,0.5380111464509657,0.0,0.5271979442072392,0.5094044483543796,0.6992542323582187,0.5810398584364527,0.26861237252236925,0.5452551016883194,0.6589991279475385,0.5339851560433084
t30_fai-gene-cluster-1,0.5117487169839987,0.5762872710084517,0.2511440575417504,0.46263008352130197,0.5176446210075569,0.5978748061361012,0.5879649863074081,0.7041679211514842,0.6616553045782887,0.3365373967400449,0.5993223446192082,0.5209430379903112,0.5209965197994054,0.569892690452006,0.6116575401278914,0.515044724962348,0.4021128353960213,0.5303613527571285,0.6923328243545621,0.6946690777941057,0.41808025765089096,0.5689626768745482,0.5271979442072392,0.0,0.5949839405042707,0.7023448804592028,0.6323961873521093,0.5241069462227539,0.5568259328158045,0.7094784779087302,0.4355974752209061
t3_fai-gene-cluster-1,0.595977965294144,0.5528281653253495,0.6040356090865014,0.5772357940737765,0.617761375757668,0.5458221664468209,0.5763176122937705,0.5577581668405389,0.6723624710660612,0.5449298437034487,0.5551255778296166,0.6150527169712554,0.6085913113395665,0.4314953055253664,0.2566356193659739,0.5976368579142106,0.5803366049952048,0.6012980919457578,0.5373220217247083,0.6488077390909439,0.56100105530336,0.33919019004513007,0.5094044483543796,0.5949839405042707,0.0,0.5949354875624109,0.40528154891196333,0.5094104609205965,0.6026754737757551,0.6630617103847446,0.5813542535932952
t4_fai-gene-cluster-1,0.8003040040530176,0.6965452158155481,0.7043536648895805,0.7512489659870041,0.7708225068554517,0.6719038804467526,0.7597423823830631,0.6589575700640287,0.7037198912340843,0.736934542484351,0.6938474873021041,0.8052549402579132,0.795099588825182,0.6603013951978107,0.6014338018156917,0.7927664648527956,0.7405262475251104,0.7830512491845146,0.3485501283035197,0.7559155649301997,0.7390142508666171,0.4546125742572995,0.6992542323582187,0.7023448804592028,0.5949354875624109,0.0,0.5326064478113461,0.7099402604144387,0.8144922720638641,0.6843474126098252,0.7676419882468173
t5_fai-gene-cluster-1,0.6740841888796689,0.5948290991782719,0.6384396416098839,0.6520970505126661,0.6414384811223246,0.5723615212428184,0.601748809217481,0.5409861111083849,0.6645018705587189,0.6159774607913348,0.6073640229973267,0.6769576009718725,0.6888762933300837,0.4528466475561066,0.3974418803372295,0.6486649936872961,0.6106575638237626,0.6291701547823311,0.4657364461853647,0.6346543312972371,0.6082313996501718,0.24352887231486087,0.5810398584364527,0.6323961873521093,0.40528154891196333,0.5326064478113461,0.0,0.59568888701612,0.6682192615040439,0.6325527566509733,0.6089626045443266
t6_fai-gene-cluster-1,0.5218458887119783,0.41305378044476393,0.538011624914001,0.560656898596352,0.5575785552602088,0.5698647927920228,0.5465797026944021,0.6487130557783214,0.6321713242332494,0.4649246325704468,0.54115103855141,0.5170128779781985,0.5367436939409681,0.509432468669621,0.5613561077427494,0.5245539276490145,0.511605563611816,0.530381210888623,0.6798583955998877,0.6774009705899908,0.5123990416381499,0.550768972743498,0.26861237252236925,0.5241069462227539,0.5094104609205965,0.7099402604144387,0.59568888701612,0.0,0.5345660295198009,0.6803097408916062,0.5256424271157046
t7_fai-gene-cluster-1,0.5296366407497968,0.5900703881489051,0.5821431715466604,0.5639369174315843,0.27330166436841774,0.6118784421459413,0.6086632806246065,0.6998063751429167,0.6956904033383402,0.5245474776393292,0.6032221197713612,0.46648278450503977,0.4995054556167764,0.5928510731621677,0.6065410154375561,0.40754278808762645,0.5245208770379268,0.26103385931828316,0.7652150404292394,0.7328830234246633,0.5303042760106338,0.6428063942281614,0.5452551016883194,0.5568259328158045,0.6026754737757551,0.8144922720638641,0.6682192615040439,0.5345660295198009,0.0,0.7208039915742716,0.5527256320316052
t8_fai-gene-cluster-1,0.7719383392939346,0.7006787774656105,0.7234397898349912,0.6989822330576059,0.68249275753746,0.33608608941634766,0.6120485481215736,0.6808618376658784,0.0,0.7243149041768655,0.40000462189805663,0.7315565529540082,0.7498403985011322,0.6487068554080409,0.6824471808529597,0.751088204199639,0.6948246658808555,0.6980158694412589,0.6827075904386166,0.7589794978474131,0.6995812192225863,0.653579678330653,0.6589991279475385,0.7094784779087302,0.6630617103847446,0.6843474126098252,0.6325527566509733,0.6803097408916062,0.7208039915742716,0.0,0.7048251754121292
t9_fai-gene-cluster-1,0.5064657032886777,0.5508010349575376,0.47343481789835984,0.4782358621390792,0.5413910352644733,0.6106806073575384,0.6002437273879653,0.7033844944853085,0.6792892621595443,0.4111045130646065,0.5821460101654792,0.5342842015758087,0.5399829539765031,0.6010423800034101,0.606045410476403,0.531785236936349,0.28125232801231104,0.5348229962423107,0.728115697021962,0.7437165877294785,0.3043037272745486,0.5863389367611558,0.5339851560433084,0.4355974752209061,0.5813542535932952,0.7676419882468173,0.6089626045443266,0.5256424271157046,0.5527256320316052,0.7048251754121292,0.0
