Ortholog Group (OG) ID	OG is Single Copy?	Proportion of Total Gene Clusters with OG	OG Median Length (bp)	OG Consensus Order	OG Consensus Direction	Tajima's D	Proportion of Filtered Codon Alignment is Segregating Sites	Entropy	Upstream Region Entropy	Median Beta-RD-gc	Max Beta-RD-gc	Proportion of sites which are highly ambiguous in codon alignment	Proportion of sites which are highly ambiguous in trimmed codon alignment	Median GC	Median GC Skew	GARD Partitions Based on Recombination Breakpoints	Number of Sites Identified as Under Positive or Negative Selection by FUBAR	Average delta(Beta, Alpha) by FUBAR across sites	Proportion of Sites Under Selection which are Positive	Custom Annotation (E-value)	KO Annotation (E-value)	PGAP Annotation (E-value)	PaperBLAST Annotation (E-value)	CARD Annotation (E-value)	IS Finder (E-value)	MI-BiG Annotation (E-value)	VOG Annotation (E-value)	VFDB Annotation (E-value)	Pfam Domains
OG_87	True	0.8	849	130	"+"	2.248555729	0.217857143	0.094251026	0.260074191	0.860854058	1.004415703	0.007092199	0	0.354610197	-0.072368421	NA	54	-3.52302317	0	EF2175 (7.25e-207)	teichoic acid ribitol-phosphate transferase (3.730110939579695E-127)	diacylglycerol cholinephosphotransferase Mf1 (9.316167393483695E-16)	VIMSS356328 (2.04E-202)	NA	NA	NA	NA	VFG013464(gb|WP_011609611) (licD) phosphocholine transferase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus somnus 129PT] (6.35E-29)	LicD family
OG_21	True	0.52	759	128	"+"	-1.100076009	0.022486772	0.006104852	0.005916728	1	1.005714286	0	0	0.309617918	-0.05982906	NA	13	-3.325015151	0	EF2176|OG1RF_0164 (3.3e-188)	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-] (9.981027652061863E-80)	glycosyltransferase (2.9727575513405427E-28)	VIMSS356329; WP_002356910.1 (9.30E-184)	NA	NA	BGC0000789|c1|1096-1875|+|ABB29900.1|WfaM|ABB29900.1 (9.29E-55)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (1.6516695198109638E-31)	VFG013354(gb|WP_005648226) (kfiC) lipopolysaccharide biosynthesis protein [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20] (1.20E-50)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_84	True	1	1398	126	"+"	-1.073227763	0.070967742	0.016562356	0.007824871	0.999776238	1.007543408	0	0	0.32832618	-0.076586433	NA	26	-2.529945732	0.038461538	EF2177|epaR (0.0)	polysaccharide biosynthesis protein PslA (5.819090584675577E-84)	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase (2.056270772376355E-115)	WP_002356909.1 (0.0)	NA	NA	BGC0000794|c1|17692-19107|+|AAR99615.1|putative_UDP-galactose-lipid_carrier_transferase|AAR99615.1 (1.65E-49)	NA	VFG046622(gb|WP_012280805) (FPHI_RS07635) sugar transferase [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella philomiragia subsp. philomiragia ATCC 25017] (3.75E-53)	Bacterial sugar transferase
OG_83	True	1	1302	125	"+"	-1.424440478	0.069284065	0.014284931	0.001956218	0.995924435	1.003894854	0	0	0.37250384	-0.135135135	NA	30	-2.393866151	0.033333333	EF2178|epaQ (0.0)	exopolysaccharide production protein ExoQ (3.996493708293183E-22)	EpaQ family protein (8.103519782155325E-154)	VIMSS356331 (1.57E-305)	NA	NA	NA	NA	NA	NA
OG_82	True	1	1971	124	"+"	-0.860918317	0.053353659	0.012912776	0.003912436	1.000930507	1.005411909	0	0	0.37189244	-0.156889495	NA	61	-3.102011966	0	EF2179|epaP (0.0)	NA	NA	WP_002383759.1; VIMSS356332 (0.0)	NA	NA	NA	NA	NA	NA
OG_81	True	1	2142	123	"+"	-0.91895076	0.060776064	0.014339138	0.007824871	0.997066197	1.004717199	0	0	0.371615313	-0.097099622	NA	65	-2.476389517	0.076923077	EF2180|epaO (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (4.303380574217129E-166)	glycosyltransferase (3.536949694299107E-33)	VIMSS356333 (0.0)	NA	NA	BGC0000792|c1|16700-18817|+|AAC35930.1|putative_glycosyl_transferase|AAC35930.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (1.8827531879357764E-35)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (7.35E-167)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_80	True	1	3144	122	"+"	-1.108867409	0.05921681	0.013414046	0	0.99706616	1.002291092	0	0	0.377862595	-0.091370558	NA	89	-2.400633863	0.04494382	EF2181|epaN (0.0)	O-antigen biosynthesis protein [EC:2.4.1.-] (3.0569178365087217E-90)	glycosyltransferase (2.6136116165976865E-19)	WP_002356902.1 (0.0)	NA	NA	BGC0000792|c1|14936-16543|+|AAC35929.1|putative_glycosyl_transferase|AAC35929.1 (0.0)	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP[Xh] (2.9891935026973337E-29)	VFG026307(gb|WP_011544653) (BCEN2424_RS34720) glycosyltransferase family 2 protein [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia cenocepacia HI2424] (8.02E-81)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methyltransferase domain; Methionine biosynthesis protein MetW
OG_79	True	1	1218	121	"+"	-0.684723778	0.059259259	0.014797185	0.003096911	1.003623188	1.008486563	0	0	0.366995074	-0.164785553	NA	41	-3.624710342	0	EF2182|epaM (6.13e-302)	homopolymeric O-antigen transport system ATP-binding protein [EC:7.5.2.14] (9.203046976405853E-126)	teichoic acids export protein ATP-binding subunit (4.9607557035057665E-84)	VIMSS356335 (1.73E-297)	gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] (2.91E-17)	NA	BGC0000792|c1|12325-13005|+|AAC35926.1|ABC_transporter_ATP-binding_protein|AAC35926.1 (7.40E-155)	sp|Q9M1H3|AB4F_ARATH ABC transporter F family member 4[Xh] (3.25462665343214E-18)	VFG049050(gb|WP_015958690) (KPN_RS13395) ABC transporter ATP-binding protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (1.47E-76)	ABC transporter; Wzt C-terminal domain
OG_78	True	1	795	120	"+"	-0.47245513	0.02020202	0.005312433	0.007009347	1.003623188	1.00867679	0	0	0.325786164	-0.003861004	NA	14	-3.036924542	0	EF2183|epaL (4.43e-183)	teichoic acid transport system permease protein (4.8428129614360375E-86)	NA	WP_002356900.1 (1.25E-178)	NA	NA	BGC0000792|c1|11518-12312|+|AAC35925.1|putative_ABC_transporter_permease|AAC35925.1 (8.68E-178)	NA	VFG011192(gb|WP_003807080) (wbmL) ABC transporter permease [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella parapertussis 12822] (5.12E-16)	ABC-2 type transporter
OG_77	True	1	342	119	"-"	-1.26669562	0.03539823	0.007389639	0.01090781	1.003466047	1.00867679	0	0	0.304093567	0.037735849	NA	6	-3.351119256	0	EF2184|epaK (2.36e-68)	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE (1.4945293743851835E-9)	NA	WP_002356899.1 (6.65E-64)	NA	NA	NA	NA	NA	EamA-like transporter family
OG_76	True	1	351	114	"+"	-0.27531473	0.077586207	0.021344568	0.008364894	0.9961177	1.00695572	0.041322314	0	0.299145299	-0.018867925	NA	4	-2.151597536	0	EF2189|epaJ (7.25e-70)	small membrane protein (8.75022183773192E-7)	NA	WP_002356898.1 (1.33E-69)	NA	NA	NA	NA	NA	Uncharacterized conserved protein (DUF2304)
OG_75	True	1	726	113	"+"	-1.03561226	0.073305671	0.016767566	0.001956218	0.995093296	1.008	0	0	0.388429752	-0.2	NA	24	-3.566540413	0	EF2190|epaI (1.75e-173)	dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (4.5175008658157703E-41)	S-layer glycoprotein N-glycosyltransferase AglJ (2.042789141087573E-21)	Q832N3 (4.94E-169)	NA	NA	BGC0000792|c1|9781-10506|+|AAC35924.2|putative_glycosyl_transferase|AAC35924.2 (2.55E-154)	sp|A0QZ12|PPM1_MYCS2 Polyprenol monophosphomannose synthase[Xh] (1.782190648846546E-13)	VFG006027(gb|WP_002916998) (SSA_RS07420) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus sanguinis SK36] (3.44E-103)	Glycosyl transferase family 2
OG_73	True	1	843	112	"+"	-1.970709399	0.05952381	0.010084848	0.011032103	1	1.005728314	0	0	0.381969158	-0.166666667	NA	19	-2.935304149	0	EF2191|epaH (3.59e-206)	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133] (3.2472432027803235E-105)	dTDP-4-dehydrorhamnose reductase (1.7320965015393383E-92)	WP_002356895.1 (6.10E-203)	NA	NA	BGC0000792|c1|8823-9722|+|AAC35923.1|putative_dTDP-4-keto-L-rhamnose_reductase|AAC35923.1 (8.93E-204)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (1.991570867844861E-37)	VFG006081(gb|WP_014621820) (rfbD) dTDP-4-dehydrorhamnose reductase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066] (3.56E-121)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_72	True	1	1029	111	"+"	-0.887631034	0.040935673	0.009746482	0.001956218	1.003329854	1.00867679	0	0	0.385811467	-0.095477387	NA	20	-3.296237213	0	EF2192|epaG (4.49e-263)	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (9.11848821300707E-146)	dTDP-glucose 4,6-dehydratase (3.393201646204002E-134)	VIMSS356345 (1.26E-258)	NA	NA	BGC0000792|c1|7759-8787|+|AAC35922.1|putative_dTDP-glucose-4,6-dehydratase|AAC35922.1 (1.78E-257)	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7[Xh] (1.0538383800543117E-84)	VFG006022(gb|WP_002947383) (rfbB) dTDP-glucose 4,6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] (9.02E-214)	3-beta hydroxysteroid dehydrogenase/isomerase family; NAD dependent epimerase/dehydratase family; GDP-mannose 4,6 dehydratase; NAD(P)H-binding; Male sterility protein; Polysaccharide biosynthesis protein; RmlD substrate binding domain
OG_71	True	1	573	110	"+"	-1.285743737	0.050877193	0.010620561	0	1.002247191	1.008486563	0	0	0.378708551	-0.110091743	NA	13	-3.164030807	0	EF2193|epaF (6.58e-146)	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13] (1.1641664330730645E-86)	dTDP-4-dehydrorhamnose 3,5-epimerase (2.1490102867582688E-69)	Q832N0 (1.85E-141)	NA	NA	BGC0000792|c1|7162-7734|+|AAC35921.1|dTDP-4-dehydrorhamnose_3,5-epimerase|AAC35921.1 (4.50E-141)	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase[Xh] (3.0248651216562058E-55)	VFG007663(gb|WP_011149276) (rmlC) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio vulnificus YJ016] (5.21E-58)	dTDP-4-dehydrorhamnose 3,5-epimerase
OG_70	True	1	867	109	"+"	-1.023429981	0.033564815	0.007675233	0.003951955	1.003533569	1.008486563	0	0	0.387543253	-0.166666667	NA	14	-3.20952099	0	EF2194|epaE (1.53e-211)	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (5.721789590207975E-160)	glucose-1-phosphate thymidylyltransferase RfbA (1.7973248261664388E-156)	VIMSS356347 (4.30E-207)	NA	NA	BGC0000792|c1|6283-7149|+|AAC35920.1|putative_glucose-1-phosphate_thymidyl_transferase|AAC35920.1 (3.12E-208)	sp|P55257|RMLA_YEREN Glucose-1-phosphate thymidylyltransferase[Xh] (5.969949537473139E-129)	VFG018664(gb|WP_012000426) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (6.73E-167)	Nucleotidyl transferase; MobA-like NTP transferase domain
OG_69	True	1	714	108	"+"	-0.648688017	0.046413502	0.011474917	0.001956218	0.999812354	1.006629738	0	0	0.378151261	-0.115241636	NA	16	-2.904734793	0	EF2195|epaD (3.85e-175)	rhamnosyltransferase [EC:2.4.1.-] (8.845052512539997E-39)	glycosyltransferase (2.475512859580839E-18)	VIMSS356348 (1.08E-170)	NA	NA	BGC0000792|c1|5577-6161|+|AAC35919.1|putative_glycosyl_transferase|AAC35919.1 (3.47E-140)	REFSEQ glycosyl transferase family 2[Xu] (2.7642519857599274E-15)	VFG005932(gb|WP_000066762) (SPD_RS01745) glycosyltransferase family 2 protein [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae D39] (6.67E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2
OG_68	True	1	828	107	"+"	-0.367022288	0.061818182	0.016683283	0.013203853	0.990621298	1.006134969	0	0	0.369565217	0.009771987	NA	17	-2.187310163	0.058823529	EF2196|epaC (2.15e-200)	rhamnosyltransferase [EC:2.4.1.-] (7.08791347494097E-32)	rhamnosyltransferase (2.493307292623074E-10)	VIMSS356349 (6.06E-196)	NA	NA	BGC0000792|c1|4597-5445|+|AAC35918.1|putative_glycosyl_transferase|AAC35918.1 (9.43E-196)	NA	NA	NA
OG_67	True	1	783	106	"+"	-0.982049701	0.046153846	0.010500781	0.003912436	1.001039179	1.008486563	0	0	0.339719029	-0.127819549	NA	14	-2.506612384	0	EF2197|epaB (3.7e-194)	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289] (2.1457381451863864E-48)	mycofactocin biosynthesis glycosyltransferase MftF (7.383752899577409E-13)	WP_002359892.1 (1.80E-190)	NA	NA	BGC0000792|c1|3831-4670|+|AAC35917.1|putative_glycosyl_transferase|AAC35917.1 (1.66E-173)	NA	VFG049072(gb|WP_015958692) (KPN_RS29065) glycosyltransferase family 2 protein [LPS (VF0561) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578] (8.11E-31)	Glycosyl transferase family 2; Glycosyltransferase like family 2; Glycosyltransferase like family 2; N-terminal domain of galactosyltransferase
OG_66	True	1	1149	105	"+"	-1.58043964	0.044973545	0.008714677	0.005868653	1.003058104	1.008486563	0.010471204	0	0.364664926	-0.138095238	NA	30	-3.855261671	0	EF2198|epaA (9.33e-257)	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35] (2.36792293289452E-113)	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase (8.114164508976295E-34)	VIMSS356351 (2.63E-252)	NA	NA	BGC0000792|c1|2718-3710|+|AAC35916.1|Orfde3|AAC35916.1 (7.37E-221)	NA	VFG018674(gb|WP_008809635) (SGO_RS08445) undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus gordonii str. Challis substr. CH1] (2.20E-106)	Glycosyl transferase family 4
OG_65	True	1	909	104	"+"	-1.051851914	0.059602649	0.013282586	0.005053129	1.003412969	1.008486563	0.00330033	0	0.361936194	-0.103658537	NA	28	-3.694218523	0	EF2199|orfde2 (1.55e-202)	membrane protein (2.284636934771606E-57)	YihY family inner membrane protein (1.1842610919155623E-33)	VIMSS356352 (4.36E-198)	NA	NA	BGC0000792|c1|1558-2466|+|AAC35915.1|Orfde2|AAC35915.1 (3.53E-196)	NA	NA	Virulence factor BrkB
OG_64	True	1	765	103	"+"	-0.455816589	0.053805774	0.014103664	0.001956218	0.999685087	1.00628148	0	0	0.405228758	-0.196141479	NA	18	-3.190664558	0	EF2200|orfde1 (1.58e-196)	methionyl aminopeptidase [EC:3.4.11.18] (2.2457207514378914E-95)	methionyl aminopeptidase (1.4855423549560402E-109)	VIMSS356353 (4.46E-192)	NA	NA	BGC0000792|c1|778-1314|+|AAC35914.1|methionine_aminopeptidase_A|AAC35914.1 (6.24E-130)	NA	NA	Metallopeptidase family M24
